what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1410453126560
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1410453126947
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1410453127844
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1410453129414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453130616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453145302
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410453145452
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1410453217969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1410453229947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410453231328
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410453235672
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410453237666
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410453250248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1410453275742
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410453278092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1410453282539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453291614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453292870
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410453292949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453300878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453306592
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410453306717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1410453308052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410453308748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453310316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453323172
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1410453323200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453328473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453330093
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410453344681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453356270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453362284
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410453362412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1410453364152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410453364629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453366862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453387743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453391433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453392786
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1410453392908
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1410453394961
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1410453395423
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1410453395761
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1410453396728
error,log,,,"Server Tomcat v7.0 Server at localhost failed to start.",1410453398070
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1410453398080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453398129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453406199
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1410453408322
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1410453409102
error,log,,,"Server Tomcat v7.0 Server at localhost failed to start.",1410453410476
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1410453410498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453410545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453411636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453412576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453417035
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410453417074
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1410453417645
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1410453418968
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1410453419719
error,log,,,"Server Tomcat v7.0 Server at localhost failed to start.",1410453421029
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1410453421038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453421082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453424208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453426633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453427649
error,log,,,"Publishing failed with multiple errors",1410453427862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453427935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410453430845
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1410453433032
